Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
17,8306.T 8035.T 4519.T 8411.T 6702.T MSFT UNH WMT CVX HD MCD VZ IBM CRM AXP MMM WBA ,0.94925241080360645007,30765.76693610554866609164,29204.47843432007721276022,32852
17,8306.T 8035.T 4519.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD VZ IBM CRM AXP MMM WBA ,0.97898821551316950185,31056.18618953218901879154,30403.64029833485619747080,20534
18,8306.T 8035.T 4502.T 4519.T 8411.T 6702.T MSFT UNH WMT JPM CVX HD MCD IBM CRM AXP MMM WBA ,0.96734921373032667358,31516.17962212184283998795,30487.15157724330856581219,15987
18,8306.T 8035.T 4502.T 4519.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA ,0.97213019279255064031,31525.68060016983872628771,30647.06595975947857368737,2325
18,8306.T 8035.T 4519.T 8411.T 4503.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA ,0.95684817142345213181,32120.95713160221930593252,30734.87909574467630591244,8592
17,8306.T 8035.T 4502.T 4519.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD IBM CRM GS MMM WBA ,0.97352113529246875334,32313.04528206417671754025,31457.43252775206929072738,16151
17,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD VZ IBM CRM AXP MMM WBA ,0.96496080113631788056,33069.16397148703981656581,31910.44695883439271710813,8976
18,8306.T 8035.T 4502.T 8411.T 4503.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA ,0.93767442274087653420,34287.44507779697596561164,32150.46027058278923504986,2376
17,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD DIS IBM CRM AXP MMM WBA ,0.93040078803589165712,34732.50699174123292323202,32315.15187557816170738079,39238
18,8306.T 8035.T 6367.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA ,0.94000217460200641284,34739.41916369015962118283,32655.12955827936457353644,3179
17,8306.T 8035.T 4519.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA ,0.93892122844959713390,35328.26835369314358104020,33170.46112164659280097112,7973
18,8306.T 8035.T 8316.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA ,0.93045980769342739869,35667.19743419803853612393,33186.89366558741312474012,2904
17,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA ,0.95971195155002930743,36132.99566202018468175083,34677.26778214613295858726,2316
17,8306.T 8035.T 8411.T 4503.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA ,0.93630119481540574622,37137.35734666237112833187,34771.75205596666637575254,7579
16,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD IBM CRM GS MMM WBA ,0.95284127962338982520,37416.90131797338108299300,35652.36813135985721601173,16025
17,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM GS MMM WBA ,0.94812283217247139699,37667.43199707994790514931,35713.35230573541048215702,15636
15,8306.T 8035.T 8411.T 6702.T UNH WMT JPM CVX MCD VZ IBM CRM AXP MMM WBA ,0.93760564090891418410,38369.73470228372752899304,35975.67969703974085859954,79716
16,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD DIS IBM CRM GS MMM WBA ,0.91544876712323719481,39395.66146974142611725256,36064.70972247920872177929,28340
13,8306.T 8035.T 4502.T 8411.T 6702.T UNH WMT JPM MCD CRM GS MMM WBA ,0.93781459802579281160,39566.87828810189239447936,37106.39605689174641156569,179063
14,8306.T 8035.T 4502.T 8411.T 6702.T UNH WMT JPM MCD CRM GS AXP MMM WBA ,0.93620146456561637027,39639.20307663606217829511,37110.27997456056618830189,179465
16,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA ,0.92577386712218490139,40479.00018537356663728133,37474.40053885292581981048,2287
15,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT CVX MCD AMGN IBM CRM GS MMM WBA ,0.91177714667901277323,41282.97603007440193323418,37640.87409111931629013270,15896
16,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM GS MMM WBA ,0.92227015604582573971,41825.54485318203660426661,38574.45177844588033622131,15721
15,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD IBM CRM GS MMM WBA ,0.91030505386085680541,42633.40743220327567541972,38809.40624884365388425067,16092
15,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM CVX DIS IBM CRM GS MMM WBA ,0.88492058480688706723,44130.31964220500231022015,39051.82826549490710021928,122918
15,8306.T 8035.T 8411.T 6702.T UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA ,0.87780765956663708849,44555.98798716226156102493,39111.58753469010116532445,9096
16,8306.T 8035.T 8411.T 6702.T MSFT UNH V WMT JPM CVX AMGN IBM CRM AXP MMM WBA ,0.87767032148033863326,44742.49633005855139344931,39269.16113783536275150254,105539
13,8306.T 8035.T 8411.T 6702.T UNH WMT JPM MCD AMGN CRM GS MMM WBA ,0.90325025751970333676,45061.51535820457502268255,40701.82535152634955011308,178811
12,8306.T 8035.T 8411.T 6702.T UNH WMT JPM MCD CRM GS MMM WBA ,0.90392945907562294305,45549.48726113372686086223,41173.52338112858706153929,178691
14,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM AMGN IBM CRM GS MMM WBA ,0.88073095732669171021,46903.71884102712647290900,41309.55719703980867052451,18010
13,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM IBM CRM GS MMM WBA ,0.88525223670442199086,47109.42060268000204814598,41703.71995837185386335477,19396
15,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM CVX AMGN IBM CRM GS MMM WBA ,0.85677816505392567770,48704.69042446993262274191,41729.11529139685444533825,17260
13,8306.T 8035.T 8411.T 6702.T UNH WMT JPM AMGN CRM GS MMM TRV WBA ,0.85479265593782050026,48968.61782858976221177727,41858.01489130435220431536,189977
13,8306.T 8035.T 8411.T 6702.T 5108.T UNH WMT JPM AMGN CRM GS MMM WBA ,0.85160201466010698734,49242.64406850533123360947,41935.13489592971018282697,192765
13,8306.T 8035.T 8316.T 8411.T 6702.T UNH WMT JPM AMGN CRM GS MMM WBA ,0.84877031836018024258,49524.90567444810585584491,42035.26995605921547394246,191254
12,8306.T 8035.T 8411.T 6702.T 5108.T UNH WMT JPM CRM GS MMM WBA ,0.85469201711846720659,49736.73381877307110698894,42509.58935245143948122859,29718
13,8306.T 8035.T 8411.T UNH WMT JPM MCD AMGN IBM CRM GS MMM WBA ,0.84583755540789207217,50464.32915260121080791578,42684.62480573543143691495,172288
14,8306.T 8035.T 8411.T 6702.T UNH WMT JPM AMGN IBM CRM GS AXP MMM WBA ,0.83901510559282388435,51203.99741053181060124189,42960.92729417202644981444,23079
12,8306.T 8035.T 8411.T UNH WMT JPM MCD IBM CRM GS MMM WBA ,0.84406908812914960283,51324.16778513648023363203,43321.14350138762529240921,112888
13,8306.T 8035.T 8411.T 6702.T UNH WMT JPM IBM CRM GS AXP MMM WBA ,0.84105372183936788488,51699.68395660386158851907,43482.21160962073190603405,21002
12,8306.T 8035.T 8411.T 6702.T UNH V WMT JPM CRM GS MMM WBA ,0.84196638099228193752,51743.98104748546029441059,43566.69246068455686327070,26621
12,8306.T 8035.T 8411.T 6702.T UNH WMT JPM IBM CRM GS MMM WBA ,0.83786968063444167143,52638.13515684942103689536,44103.89749306200246792287,19710
13,8306.T 8035.T 8411.T 6702.T UNH WMT JPM AMGN CRM GS AXP MMM WBA ,0.82616564859417973565,53435.35198083464638330042,44146.45222710454254411161,191554
12,8306.T 8035.T 8411.T 6702.T UNH WMT JPM AMGN CRM GS MMM WBA ,0.83374708253771068200,53762.00815322649577865377,44823.91744912120338995010,188343
12,8306.T 8035.T 8411.T 6702.T UNH WMT JPM CRM GS AXP MMM WBA ,0.80095624411668941978,56064.57832625271839788184,44905.27408418132836231962,292987
11,8306.T 8035.T 8411.T 6702.T UNH WMT JPM CRM GS MMM WBA ,0.80755195910047605778,56500.54457592834660317749,45627.12546253471373347566,19792
11,8035.T 8411.T 6702.T UNH WMT JPM IBM CRM GS MMM WBA ,0.79558946477999459290,57438.15594188702380051836,45697.19174375576403690502,26510
12,8306.T 8035.T 8411.T UNH V WMT JPM IBM CRM GS MMM WBA ,0.76831302993534988932,59499.59300415642064763233,45714.31258094356599031016,113280
13,8306.T 8035.T 8411.T UNH WMT JPM AMGN IBM CRM GS AXP MMM WBA ,0.77351606169192477225,59635.80327008893800666556,46129.25168131360260304064,195833
12,8306.T 8035.T 8411.T UNH WMT JPM AMGN IBM CRM GS MMM WBA ,0.78662527979616114759,59712.72316795106598874554,46971.53756938021979294717,113288
12,8306.T 8035.T 8411.T UNH WMT JPM IBM CRM GS AXP MMM WBA ,0.75150579883135926185,62611.48520425346941919997,47052.89420444033748935908,112621
11,8306.T 8035.T 8411.T UNH WMT JPM IBM CRM GS MMM WBA ,0.76355728703406722246,62824.69688337614934425801,47970.25511100830772193149,20318
11,8306.T 8035.T 8411.T 6954.T UNH WMT JPM IBM CRM MMM WBA ,0.73224709992358116839,65842.20316742220893502235,48212.76232192414317978546,191590
4,WMT CVX AMGN MMM ,0.72068252126699716698,67133.82613454427337273955,48382.17508094359072856605,188786
12,8306.T 8035.T 8411.T 6954.T 6702.T UNH WMT JPM IBM GS MMM WBA ,0.71517008272897608645,68099.40176191061618737876,48702.65479185939329909161,6183
11,8035.T 8411.T UNH WMT JPM AMGN IBM CRM GS MMM WBA ,0.71251634068200520034,68524.64980000667856074870,48824.93272201665968168527,118341
12,8035.T 8411.T 6954.T 6702.T UNH WMT JPM AMGN IBM GS MMM WBA ,0.68817964240396589659,71909.49920478343847207725,49486.65344819613528670743,53029
3,8411.T CVX MMM ,0.72372732554086660617,72570.41202484611130785197,52521.19020814062241697684,35488
9,8306.T 8411.T UNH WMT JPM IBM GS MMM WBA ,0.63432585060239177199,82883.53745975215861108154,52575.17040009248739806935,106214
11,8306.T 8035.T 8411.T 6954.T UNH WMT JPM IBM GS MMM WBA ,0.62830415177397802573,84329.98664562794147059321,52984.88072849215677706525,6335
10,8306.T 8411.T 6954.T UNH WMT JPM IBM GS MMM WBA ,0.60125953167826429180,88204.02686473706853576005,53033.51188482885481789708,7455
11,8035.T 8411.T 6954.T UNH WMT JPM AMGN IBM GS MMM WBA ,0.60179493157179142493,89464.95810272147355135530,53839.55833950045780511573,11358
10,8035.T 8411.T 6954.T UNH WMT AMGN IBM GS MMM WBA ,0.58195894241864376539,92696.54734720128180924803,53945.58466003699868451804,8541
3,CVX AMGN MMM ,0.58261464969101195432,94061.22156201365578453988,54801.44564986124896677211,67982
10,8035.T 8411.T 6954.T UNH WMT JPM IBM GS MMM WBA ,0.57125574596699169039,97499.72387777602125424892,55697.27749537464842433110,7164
8,8306.T 8411.T UNH WMT JPM GS MMM WBA ,0.56238161212036685832,99148.32246175070758908987,55759.19342506934481207281,106485
8,8411.T UNH WMT JPM IBM GS MMM WBA ,0.55774275359871594571,100141.72444983231252990663,55853.32114477333379909396,106280
9,8306.T 8411.T 6954.T UNH WMT JPM GS MMM WBA ,0.54193427937389082594,103174.43525837223569396883,55913.76322155411617131904,109688
9,8411.T 6954.T UNH WMT JPM IBM GS MMM WBA ,0.53534806023574843525,104606.88124114720267243683,56001.09095975945820100605,255271
10,8035.T 8411.T 6954.T WMT JPM AMGN IBM GS MMM WBA ,0.52445176133933724127,106959.12098476423125248402,56094.89939176687039434910,202253
10,8035.T 8411.T 6954.T UNH JPM AMGN IBM GS MMM WBA ,0.52642927178294296464,107067.10808918108523357660,56363.25974329323798883706,38105
10,8035.T 6954.T UNH WMT JPM AMGN IBM GS MMM WBA ,0.51866791944168788575,108702.88868663027824368328,56380.70111239591642515734,61805
10,8035.T 8411.T 6954.T UNH WMT JPM AMGN GS MMM WBA ,0.51691488877530245016,109420.19570173531246837229,56560.92829093433101661503,235520
8,UNH WMT JPM AMGN IBM GS MMM WBA ,0.51254612134208099583,110649.96683415208826772869,56713.21132747454976197332,206753
9,8411.T 6954.T UNH JPM AMGN IBM GS MMM WBA ,0.50208239581939739793,113013.32600500396802090108,56742.00148011100100120530,201864
9,6954.T UNH WMT JPM AMGN IBM GS MMM WBA ,0.49828205832566019318,113928.75990689813625067472,56768.65698889915074687451,210486
9,8411.T 6954.T UNH WMT JPM AMGN GS MMM WBA ,0.49923622129728667529,114096.34986199915874749422,56961.03056891765299951658,211371
8,8411.T 6954.T UNH AMGN IBM GS MMM WBA ,0.49489010808395361707,115513.90985249209916219115,57166.69133209988649468869,202301
7,8411.T UNH AMGN IBM GS MMM WBA ,0.48483365290609697906,117916.94948999304324388504,57170.10536077705910429358,202608
7,UNH WMT AMGN IBM GS MMM WBA ,0.48054478283038343234,119034.31907305885397363454,57201.32100832563446601853,219953
7,8306.T 8411.T WMT JPM GS MMM WBA ,0.49639410234241926334,119211.58607508303248323500,59175.92825855688715819269,108441
3,JPM CVX MMM ,0.49973014021295730780,121346.24278521104133687913,60640.37492136907530948520,85681
2,CVX MMM ,0.48079046020306942522,133752.95860607968643307686,64307.14652173914510058239,20346
6,WMT JPM IBM GS MMM WBA ,0.41949714493013234851,153399.86262924526818096638,64350.80440564289892790839,254293
6,8411.T 6954.T IBM GS MMM WBA ,0.39813226568506066005,163189.64985893637640401721,64971.06503469008021056652,202501
6,JPM AMGN IBM GS MMM WBA ,0.39022327056726607841,167754.14771251109777949750,65461.57217160033906111494,206586
2,JPM MMM ,0.39857368754291067070,168439.83169394673313945532,67135.68484736359096132219,20161
5,8411.T UNH GS MMM WBA ,0.36928147480980522133,182677.30010222279815934598,67459.34279602221795357764,6761
5,8411.T AMGN GS MMM WBA ,0.36489051284983281542,187053.12222639698302373290,68253.90969935245811939240,204842
6,8411.T 6954.T JPM GS MMM WBA ,0.36201065088592387919,191513.15010457727476023138,69329.80012257165799383074,4961
1,MMM ,0.41163090652636163957,196687.29569991567404940724,80962.56983117484196554869,4222
4,JPM GS MMM WBA ,0.29149841886525418300,282880.74401172832585871220,82459.28960684553021565080,3208
4,6954.T JPM MMM WBA ,0.28438102824429906113,292402.46947551704943180084,83153.71493061981163918972,104128
4,6954.T GS MMM WBA ,0.28055904088602695579,297334.19452474894933402538,83419.79643848292471375316,3826
3,8411.T MMM WBA ,0.27019914755764268266,309775.67953484010649845004,83701.12454440329747740179,6100
3,WMT MMM WBA ,0.25840315153326454123,324141.45968343352433294058,83759.17472479183925315738,5006
3,AMGN MMM WBA ,0.24411088005719497329,352222.64556982705835253000,85981.37998612395313102752,4408
3,GS MMM WBA ,0.25432707358517331331,362441.25916337559465318918,92178.62478954669495578855,3226
3,6954.T MMM WBA ,0.24950747099298326015,373204.61488567158812656999,93117.33962303418957162648,4926
2,MMM WBA ,0.20521831399649043126,541261.16111732996068894863,111076.70291628121049143374,4142
1,WBA ,0.12165784439671624428,1160566.45244747353717684746,141192.01288390372064895928,6142

Duration,15377
