Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
14,9432.T 8306.T 8058.T 8001.T 7267.T 5108.T MSFT UNH WMT MRK VZ AMGN IBM AXP ,1.49587544941854466707,28843.89056616727611981332,43146.86776364479737821966,181634
12,9432.T 8306.T 8058.T 2914.T 5108.T 7733.T WMT MRK VZ AMGN IBM AXP ,1.50458983071887542060,28900.05547625244435039349,43482.72957678077364107594,69037
14,7203.T 8306.T 8058.T 8001.T 2914.T 5108.T MSFT UNH WMT MRK VZ AMGN IBM AXP ,1.47951562725783425378,29414.71136856669545522891,43519.52514107309980317950,190644
13,9432.T 8306.T 8058.T 7267.T 2914.T 7733.T MSFT WMT MRK VZ AMGN IBM AXP ,1.46166258201685628215,29814.80071080222114687786,43579.17858926917688222602,67185
13,9432.T 8306.T 8058.T 7267.T 2914.T 5108.T 7733.T WMT MRK VZ AMGN IBM AXP ,1.46545673444729485091,30232.83662325223122024909,44304.91403098979208152741,192470
12,9432.T 8306.T 8058.T 7267.T 2914.T 7733.T WMT MRK VZ AMGN IBM AXP ,1.43021377663294990690,31061.79464978078976855613,44425.00663506014097947627,65551
12,7203.T 8306.T 6501.T 8058.T 7733.T MSFT UNH MRK VZ AMGN IBM AXP ,1.41416976951231743165,32130.62374853909204830416,45438.15678075852338224649,68287
11,9432.T 8306.T 8058.T 2914.T 5108.T 7733.T MRK VZ AMGN IBM AXP ,1.41845955371947951562,32182.73333858172554755583,45649.90556891765299951658,78504
14,7203.T 8306.T 6501.T 8058.T 8001.T 5108.T MSFT UNH WMT MRK VZ AMGN IBM AXP ,1.41433230763307693501,32575.09182311579206725582,46072.00478954673599218950,84187
13,7203.T 8306.T 6501.T 8058.T 8001.T MSFT UNH WMT MRK VZ AMGN IBM AXP ,1.41553770736892148285,32738.26129039449006086215,46342.24333024972293060273,74869
13,7203.T 8306.T 6501.T 8058.T 2914.T 5108.T 7733.T WMT MRK VZ AMGN IBM AXP ,1.39436740870173880857,34033.72955042622197652236,47455.52328168360691051930,50704
12,7203.T 8306.T 6501.T 8058.T 2914.T 7733.T WMT MRK VZ AMGN IBM AXP ,1.37594308883186400294,34765.73947035123273963109,47835.67895235892501659691,57704
12,7203.T 8306.T 6501.T 8058.T 5108.T 7733.T WMT MRK VZ AMGN IBM AXP ,1.38228969352757524724,35477.26179075269465101883,49039.85332793709676479921,48304
11,7203.T 8306.T 6501.T 8058.T 7733.T WMT MRK VZ AMGN IBM AXP ,1.38788615520322267116,35741.23203580231347586960,49604.76111239592137280852,45187
12,7203.T 8306.T 6501.T 8058.T 7267.T 7733.T WMT MRK VZ AMGN IBM AXP ,1.36905604814458392582,36508.46176382248813752085,49982.13038621646410319954,49769
12,7203.T 8306.T 6501.T 8058.T 8001.T 2914.T WMT MRK VZ AMGN IBM AXP ,1.33292087124497826700,38219.38868015438492875546,50943.42085800184577237815,16159
11,7203.T 8306.T 6501.T 8058.T 5108.T 7733.T MRK VZ AMGN IBM AXP ,1.33042078415526754398,38862.20372383506764890626,51703.08355226641288027167,56516
12,7203.T 8306.T 6501.T 8058.T 8001.T 5108.T WMT MRK VZ AMGN IBM AXP ,1.32186220413261978912,39450.09931485124252503738,52147.59523358001752058044,16360
10,7203.T 8306.T 6501.T 8058.T 7733.T MRK VZ AMGN IBM AXP ,1.31797092164801021852,39916.51347362131491536275,52608.80405180389789165929,45987
11,7203.T 8306.T 6501.T 8058.T 8001.T WMT MRK VZ AMGN IBM AXP ,1.31644547654530086334,40253.45454933904693461955,52991.47815679924678988755,16136
12,7203.T 8306.T 6501.T 8058.T 8001.T 7267.T WMT MRK VZ AMGN IBM AXP ,1.30634911317283242127,40639.88083776154962833971,53089.87229185938485898077,35287
9,8306.T 8058.T 8001.T 7267.T WMT MRK VZ AMGN IBM ,1.27048352709394052340,42626.60509983752854168415,54156.39959528213512385264,103621
11,7203.T 8306.T 6501.T 8058.T 8001.T 5108.T MRK VZ AMGN IBM AXP ,1.26561842423118919854,43527.96983825082861585543,55089.80059666974557330832,19559
11,7203.T 8306.T 6501.T 8058.T 8001.T 6902.T MRK VZ AMGN IBM AXP ,1.23626881693702483922,44989.55648677996941842139,55619.18577243292384082451,16973
11,7203.T 8306.T 6501.T 8058.T 8001.T 7267.T MRK VZ AMGN IBM AXP ,1.24555990879597211496,45054.71158774396462831646,56118.34245605919568333775,16436
9,8306.T 8058.T 8001.T 7267.T 5108.T MRK VZ AMGN IBM ,1.25877227948493208842,45071.70746674775000428781,56735.01594819609454134479,103333
9,8306.T 6501.T 8001.T 7267.T MRK VZ AMGN IBM TRV ,1.17291130525477460544,48560.34026292733324225992,56956.97208140608563553542,3435
9,8306.T 8058.T 8001.T 7267.T MRK VZ AMGN IBM TRV ,1.15011047305164271215,50026.84595228116086218506,57536.39946345974021824077,103366
8,8306.T 8058.T 8001.T 7267.T MRK VZ AMGN IBM ,1.15668696439612594951,50521.75950943819771055132,58437.86064292318042134866,103296
8,7203.T 8306.T 6501.T 8058.T MRK VZ AMGN IBM ,1.14196992256516938191,51539.48097660922940121964,58856.53709990746574476361,42125
10,7203.T 8306.T 6501.T 8001.T 7267.T MRK VZ AMGN IBM TRV ,1.14043167225289088229,51742.20620780317403841764,59008.45075161888962611556,3058
8,7203.T 8306.T 8001.T 7267.T 5108.T MRK VZ IBM ,1.12153794007393914356,52703.26695227501477347687,59108.71345282143010990694,7029
8,7203.T 8306.T 8001.T 7267.T MRK VZ AMGN IBM ,1.11910961304563927321,53120.93377869499818189070,59448.14764569838735042140,5964
10,7203.T 8306.T 8058.T 8001.T 7267.T MRK VZ AMGN IBM TRV ,1.09407649207658930202,54405.90192643514455994591,59524.21832793710927944630,104074
7,8306.T 8058.T 8001.T 7267.T MRK VZ IBM ,1.10443480989793063607,54559.69888282146712299436,60257.63066373726906022057,144771
9,7203.T 8306.T 8058.T 8001.T 7267.T MRK VZ AMGN IBM ,1.08432049994284529504,55828.64866643057757755741,60536.14823311747022671625,103933
7,7203.T 8306.T 8001.T 7267.T MRK VZ IBM ,1.08963131114092548479,56365.24891342344199074432,61417.34007631821441464126,6183
6,7203.T 8001.T 7267.T MRK VZ IBM ,1.07881088378099554426,57348.13739801516931038350,61867.79478954670776147395,7164
8,7203.T 8306.T 8058.T 8001.T 7267.T MRK VZ IBM ,1.02185866911166511883,61044.09284280014253454283,62378.43546947267896030098,6747
6,7203.T 8306.T 8001.T MRK VZ IBM ,0.98418155214846136936,63668.98075385054835351184,62661.83630203514621825889,105790
7,7203.T 8306.T 8058.T 8001.T MRK VZ IBM ,0.97993500289971591233,64864.59096798152313567698,63563.08313829785765847191,5682
8,7203.T 8306.T 6501.T 8058.T 8001.T MRK VZ IBM ,0.88802870546393641860,71635.68709703352942597121,63614.54647779829974751920,8584
6,7203.T 8058.T 8001.T MRK VZ IBM ,0.89568639058742416381,71879.64673306477197911590,64381.62133903791982447729,5688
5,7203.T 8306.T 8001.T 7267.T VZ ,0.82810944709062161984,78333.27910191653063520789,64868.52844588344305520877,69690
5,7203.T 8306.T 8001.T MRK IBM ,0.80522930075524246085,80962.43383541816729120910,65193.32398473635112168267,124890
5,7203.T 8306.T 8001.T MRK VZ ,0.79139679055607126124,83676.86346629800391383469,66221.60119102681346703321,33014
4,7203.T 8306.T 8001.T VZ ,0.79410492291339662696,85078.34843855726649053395,67561.13532839961408171803,32068
5,7203.T 8306.T 8058.T 8001.T VZ ,0.67638945318668197704,100359.17207586759468540549,67881.88552266420447267592,30190
3,7203.T 8001.T VZ ,0.69485756484950822465,101385.88539503830543253571,70448.74943570763571187854,7719
3,7203.T 8306.T 8001.T ,0.48172246263925982968,152547.20351653167745098472,73485.41454671599785797298,27519
3,7203.T 8001.T MRK ,0.42005436359350467601,176538.83121258157189004123,74155.90639454209303949028,8026
1,7203.T ,0.41077390153225590286,188404.08831962913973256946,77391.48242368178034666926,60322
2,7203.T 8001.T ,0.35872270369654468691,225150.77752228674944490194,80766.69565217391937039793,7572
1,8001.T ,0.28933620781567842561,290810.15997233445523306727,84141.90888066604384221137,8219

Duration,15419
