Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
59,32120.957131602219305932521820068359,30734.879095744676305912435054779053,0.956848171423452131811870913225,18,8306.T 8035.T 4519.T 8411.T 4503.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA 
60,32287.095081985436991089954972267151,30781.900353839031595271080732345581,0.953380918155556589255184007925,19,8306.T 8035.T 4502.T 4519.T 8411.T 6702.T MSFT UNH WMT JPM CVX HD MCD AMGN IBM CRM AXP MMM WBA 
61,32313.045282064176717540249228477478,31457.432527752069290727376937866211,0.973521135292468753341665888001,17,8306.T 8035.T 4502.T 4519.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD IBM CRM GS MMM WBA 
62,33069.163971487039816565811634063721,31910.446958834392717108130455017090,0.964960801136317880555282044952,17,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD VZ IBM CRM AXP MMM WBA 
63,33948.418009833869291469454765319824,32199.774632284897961653769016265869,0.948491167481134489491978456499,15,8306.T 8035.T 4502.T 4519.T 8411.T 6702.T UNH WMT JPM MCD CRM GS AXP MMM WBA 
64,34649.021349699454731307923793792725,32330.641322849194693844765424728394,0.933089595707430552451455696428,18,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD VZ AMGN IBM AXP MMM TRV WBA 
65,34739.419163690159621182829141616821,32655.129558279364573536440730094910,0.940002174602006412840182747459,18,8306.T 8035.T 6367.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA 
66,35328.268353693143581040203571319580,33170.461121646592800971120595932007,0.938921228449597133902670975658,17,8306.T 8035.T 4519.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA 
67,35423.125339626654749736189842224121,33439.233281683649693150073289871216,0.943994437562410859676731433865,16,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT CVX MCD VZ AMGN IBM CRM AXP MMM WBA 
68,36019.584359761080122552812099456787,33478.105918131317594088613986968994,0.929441761008520939135735261516,17,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT CVX HD MCD AMGN IBM CRM AXP MMM WBA 
69,36132.995662020184681750833988189697,34677.267782146132958587259054183960,0.959711951550029307433931080595,17,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA 
70,37072.945842678134795278310775756836,34740.819586031437211204320192337036,0.937093581218410465183410451573,17,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT CVX MCD AMGN IBM CRM GS AXP MMM WBA 
71,37137.357346662371128331869840621948,34771.752055966666375752538442611694,0.936301194815405746219028060295,17,8306.T 8035.T 8411.T 4503.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA 
72,37375.064953181768942158669233322144,34941.039458834413380827754735946655,0.934875685235694975361298020289,17,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD VZ AMGN IBM GS MMM WBA 
73,37416.901317973381082993000745773315,35652.368131359857216011732816696167,0.952841279623389825204071712506,16,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD IBM CRM GS MMM WBA 
74,37667.431997079947905149310827255249,35713.352305735410482157021760940552,0.948122832172471396994239967171,17,8306.T 8035.T 4502.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM GS MMM WBA 
75,38369.734702283727528993040323257446,35975.679697039740858599543571472168,0.937605640908914184095124255691,15,8306.T 8035.T 8411.T 6702.T UNH WMT JPM CVX MCD VZ IBM CRM AXP MMM WBA 
76,39149.994413214641099330037832260132,36096.456001387596188578754663467407,0.922004116281652463804618946597,13,8306.T 8035.T 4502.T 8411.T 6702.T UNH WMT JPM MCD VZ GS MMM WBA 
77,39231.318742597883101552724838256836,36102.463036540233588311821222305298,0.920245971679246710372979123349,14,8306.T 8035.T 4502.T 8411.T 6702.T UNH WMT JPM MCD VZ AMGN GS MMM WBA 
78,39566.878288101892394479364156723022,37106.396056891746411565691232681274,0.937814598025792811597511899890,13,8306.T 8035.T 4502.T 8411.T 6702.T UNH WMT JPM MCD CRM GS MMM WBA 
79,39639.203076636062178295105695724487,37110.279974560566188301891088485718,0.936201464565616370272493895754,14,8306.T 8035.T 4502.T 8411.T 6702.T UNH WMT JPM MCD CRM GS AXP MMM WBA 
80,40479.000185373566637281328439712524,37474.400538852925819810479879379272,0.925773867122184901390369304863,16,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM AXP MMM WBA 
81,41282.976030074401933234184980392456,37640.874091119316290132701396942139,0.911777146679012773233807820361,15,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT CVX MCD AMGN IBM CRM GS MMM WBA 
82,41825.544853182036604266613721847534,38574.451778445880336221307516098022,0.922270156045825739710153357009,16,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD AMGN IBM CRM GS MMM WBA 
83,42633.407432203275675419718027114868,38809.406248843653884250670671463013,0.910305053860856805414414338884,15,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM CVX MCD IBM CRM GS MMM WBA 
84,43819.132262774073751643300056457520,38865.284141998155973851680755615234,0.886947827011526856999523715785,13,8306.T 8035.T 6702.T MSFT UNH WMT JPM MCD IBM CRM GS MMM WBA 
85,43837.502271232086059171706438064575,38895.388739592926867771893739700317,0.887262885073578422279183541832,15,8306.T 8035.T 8411.T 6702.T UNH WMT JPM CVX VZ AMGN IBM CRM AXP MMM WBA 
86,44067.500829122007417026907205581665,39428.982724329325719736516475677490,0.894740613433487097516660924157,13,8306.T 8035.T 8411.T 6702.T UNH WMT MCD AMGN CRM GS AXP MMM WBA 
87,44837.733053273652330972254276275635,40052.222742830723291262984275817871,0.893270466980187083372300094197,14,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM AMGN IBM CRM AXP MMM WBA 
88,45061.515358204575022682547569274902,40701.825351526349550113081932067871,0.903250257519703336761551781819,13,8306.T 8035.T 8411.T 6702.T UNH WMT JPM MCD AMGN CRM GS MMM WBA 
89,45549.487261133726860862225294113159,41173.523381128587061539292335510254,0.903929459075622943053929247981,12,8306.T 8035.T 8411.T 6702.T UNH WMT JPM MCD CRM GS MMM WBA 
90,46903.718841027126472909003496170044,41309.557197039808670524507761001587,0.880730957326691710207455798809,14,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM AMGN IBM CRM GS MMM WBA 
91,47109.420602680002048145979642868042,41703.719958371853863354772329330444,0.885252236704421990864943836641,13,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM IBM CRM GS MMM WBA 
92,48704.690424469932622741907835006714,41729.115291396854445338249206542969,0.856778165053925677696611273859,15,8306.T 8035.T 8411.T 6702.T MSFT UNH WMT JPM CVX AMGN IBM CRM GS MMM WBA 
93,48968.617828589762211777269840240479,41858.014891304352204315364360809326,0.854792655937820500255952538282,13,8306.T 8035.T 8411.T 6702.T UNH WMT JPM AMGN CRM GS MMM TRV WBA 
94,49242.644068505331233609467744827271,41935.134895929710182826966047286987,0.851602014660106987342658158013,13,8306.T 8035.T 8411.T 6702.T 5108.T UNH WMT JPM AMGN CRM GS MMM WBA 
95,49524.905674448105855844914913177490,42035.269956059215473942458629608154,0.848770318360180242578394427255,13,8306.T 8035.T 8316.T 8411.T 6702.T UNH WMT JPM AMGN CRM GS MMM WBA 
96,49646.520790588343515992164611816406,42150.237243293231585994362831115723,0.849006870412635117340016677190,13,8306.T 8035.T 8411.T 6702.T UNH V WMT JPM MCD AMGN GS MMM WBA 
97,49736.733818773071106988936662673950,42509.589352451439481228590011596680,0.854692017118467206593379614787,12,8306.T 8035.T 8411.T 6702.T 5108.T UNH WMT JPM CRM GS MMM WBA 
98,50464.329152601210807915776968002319,42684.624805735431436914950609207153,0.845837555407892072167896913015,13,8306.T 8035.T 8411.T UNH WMT JPM MCD AMGN IBM CRM GS MMM WBA 
99,51203.997410531810601241886615753174,42960.927294172026449814438819885254,0.839015105592823884350650587294,14,8306.T 8035.T 8411.T 6702.T UNH WMT JPM AMGN IBM CRM GS AXP MMM WBA 
100,51324.167785136480233632028102874756,43321.143501387625292409211397171021,0.844069088129149602828249498998,12,8306.T 8035.T 8411.T UNH WMT JPM MCD IBM CRM GS MMM WBA 
101,51699.683956603861588519066572189331,43482.211609620731906034052371978760,0.841053721839367884882676662528,13,8306.T 8035.T 8411.T 6702.T UNH WMT JPM IBM CRM GS AXP MMM WBA 
102,51743.981047485460294410586357116699,43566.692460684556863270699977874756,0.841966380992281937523102897103,12,8306.T 8035.T 8411.T 6702.T UNH V WMT JPM CRM GS MMM WBA 
103,52426.217992103433061856776475906372,44872.154153561517887283116579055786,0.855910570553082283851153988508,6,8306.T UNH WMT JPM CVX MMM 
104,53359.921500716998707503080368041992,46035.053649398716515861451625823975,0.862727162160089378062366449740,4,8306.T WMT CVX MMM 
105,59635.803270088938006665557622909546,46129.251681313602603040635585784912,0.773516061691924772247830333072,13,8306.T 8035.T 8411.T UNH WMT JPM AMGN IBM CRM GS AXP MMM WBA 
106,59712.723167951065988745540380477905,46971.537569380219792947173118591309,0.786625279796161147594091289648,12,8306.T 8035.T 8411.T UNH WMT JPM AMGN IBM CRM GS MMM WBA 
107,60767.357116171464440412819385528564,47488.990460222019464708864688873291,0.781488495039126984664790143142,5,8306.T WMT JPM CVX MMM 
108,62319.805808786557463463395833969116,48027.320932007394731044769287109375,0.770659027394401063837392484857,5,8306.T UNH JPM CVX MMM 
109,63131.064705394390330184251070022583,48538.399447271040116902440786361694,0.768851272725700751742294869473,5,8411.T UNH JPM CVX MMM 
110,64296.208417140835081227123737335205,48573.282185476418817415833473205566,0.755461066542878478813349829579,5,UNH WMT JPM CVX MMM 
111,68099.401761910616187378764152526855,48702.654791859393299091607332229614,0.715170082728976086450245475135,12,8306.T 8035.T 8411.T 6954.T 6702.T UNH WMT JPM IBM GS MMM WBA 
112,68524.649800006678560748696327209473,48824.932722016659681685268878936768,0.712516340682005200335424888181,11,8035.T 8411.T UNH WMT JPM AMGN IBM CRM GS MMM WBA 
113,68930.740652261360082775354385375977,49711.278947733575478196144104003906,0.721177205951039401732316491689,9,8306.T 8411.T 6702.T UNH WMT JPM GS MMM WBA 
114,70724.062900012242607772350311279297,52579.240388529149640817195177078247,0.743442022877902952693318638921,3,WMT CVX MMM 
115,82550.484691859455779194831848144531,52718.787752081429061945527791976929,0.638624811821125293320733362634,4,8411.T JPM CVX MMM 
116,82655.729110117928939871490001678467,52762.391174838150618597865104675293,0.638339190070485784644915838726,4,WMT JPM CVX MMM 
117,84329.986645627941470593214035034180,52984.880728492156777065247297286987,0.628304151773978025730116314662,11,8306.T 8035.T 8411.T 6954.T UNH WMT JPM IBM GS MMM WBA 
118,85662.530878938123350962996482849121,53436.511591119349759537726640701294,0.623802624587850074178163595207,4,UNH JPM CVX MMM 
119,89464.958102721473551355302333831787,53839.558339500457805115729570388794,0.601794931571791424929074310057,11,8035.T 8411.T 6954.T UNH WMT JPM AMGN IBM GS MMM WBA 
120,92696.547347201281809248030185699463,53945.584660036998684518039226531982,0.581958942418643765392971545225,10,8035.T 8411.T 6954.T UNH WMT AMGN IBM GS MMM WBA 
121,94061.221562013655784539878368377686,54801.445649861248966772109270095825,0.582614649691011954324437738251,3,CVX AMGN MMM 
122,97499.723877776021254248917102813721,55697.277495374648424331098794937134,0.571255745966991690387715152610,10,8035.T 8411.T 6954.T UNH WMT JPM IBM GS MMM WBA 
123,99148.322461750707589089870452880859,55759.193425069344812072813510894775,0.562381612120366858320608116628,8,8306.T 8411.T UNH WMT JPM GS MMM WBA 
124,100141.724449832312529906630516052246,55853.321144773333799093961715698242,0.557742753598715945706487673306,8,8411.T UNH WMT JPM IBM GS MMM WBA 
125,101286.215196456803823821246623992920,55861.474447271037206519395112991333,0.551520997590056905046651536395,8,8306.T 8411.T 6954.T UNH JPM IBM MMM WBA 
126,101770.769246740586822852492332458496,55888.886820073952549137175083160400,0.549164433301794097097570102051,8,8306.T 6954.T UNH WMT JPM IBM MMM WBA 
127,102500.392319920792942866683006286621,56202.090913505962816998362541198730,0.548310983416432917714189443359,8,8411.T 6954.T UNH WMT JPM IBM MMM WBA 
128,105988.683088021847652271389961242676,56240.085802497684198897331953048706,0.530623498320016095952667001256,8,8306.T 8411.T 6954.T UNH WMT GS MMM WBA 
129,106097.787345448785345070064067840576,56254.611026826984016224741935729980,0.530214742779365866276464203111,8,8306.T 8411.T WMT JPM AMGN GS MMM WBA 
130,106161.726750488771358504891395568848,56334.213522201629530172795057296753,0.530645226359246935388114252419,8,8411.T 6954.T UNH WMT IBM GS MMM WBA 
131,107067.108089181085233576595783233643,56363.259743293237988837063312530518,0.526429271782942964641449634655,10,8035.T 8411.T 6954.T UNH JPM AMGN IBM GS MMM WBA 
132,108702.888686630278243683278560638428,56380.701112395916425157338380813599,0.518667919441687885750980058219,10,8035.T 6954.T UNH WMT JPM AMGN IBM GS MMM WBA 
133,109241.169082493463065475225448608398,56622.187287234060931950807571411133,0.518322787670606355270308540639,7,8411.T 6954.T UNH WMT IBM MMM WBA 
134,109540.870124473032774403691291809082,56685.798954671576211694628000259399,0.517485381394712340430430685956,8,8411.T UNH JPM AMGN IBM GS MMM WBA 
135,109557.274833768839016556739807128906,56932.287701202563766855746507644653,0.519657756982234819709276507638,8,8411.T UNH WMT JPM AMGN GS MMM WBA 
136,112120.802021333889570087194442749023,57034.568723404205229599028825759888,0.508688554623002997523428803106,8,8411.T 6954.T UNH JPM AMGN IBM MMM WBA 
137,113922.873788166936719790101051330566,57061.981096207200607750564813613892,0.500882563780042033840800286271,8,6954.T UNH WMT JPM AMGN IBM MMM WBA 
